endTime,artistName,trackName,msPlayed,id,genre,language
2022-03-30 14:21,Mehmood J,Zindagi Haseen,7192,4dDplWRph6eniqpE1VIwYF,[],
2022-01-03 18:38,Charlie Puth,Attention,33642,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-15 06:40,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),75158,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-15 08:50,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-16 08:36,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-16 19:18,Charlie Puth,Attention,90003,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-17 07:10,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),52152,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-18 07:57,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),42240,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-18 08:06,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-18 08:26,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),24979,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-19 13:08,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-22 09:35,Charlie Puth,Attention,182154,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-23 02:38,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-23 03:17,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-24 05:48,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),123922,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-24 06:40,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-25 05:18,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-27 06:04,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-28 17:01,Charlie Puth,Attention,682,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-28 17:34,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-28 18:06,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-29 07:55,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),193106,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-29 08:15,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-30 15:24,Charlie Puth,Attention,76524,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-31 11:32,Charlie Puth,Attention,10187,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-31 17:01,Charlie Puth,Attention,159865,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-03-31 17:10,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),213213,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-01 06:24,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-01 17:21,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-02 19:50,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-03 10:26,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-03 10:29,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-04 05:22,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-04 12:31,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-04 16:17,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),60027,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-04 16:24,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),216103,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-04 16:56,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez) - DROELOE Remix,218426,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-05 02:22,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-05 18:22,Charlie Puth,Attention,167244,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-06 07:55,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-08 07:10,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-08 18:55,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-09 09:48,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),6092,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-09 18:37,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-10 04:12,Charlie Puth,Dangerously,1456,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-10 04:12,Charlie Puth,One Call Away,69634,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-10 04:12,Charlie Puth,Marvin Gaye (feat. Meghan Trainor),763,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-10 04:18,Charlie Puth,Losing My Mind,212213,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-10 04:22,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-10 04:25,Charlie Puth,Left Right Left,1350,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-10 04:25,Charlie Puth,My Gospel,210866,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-10 04:25,Charlie Puth,Up All Night,10321,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-10 04:26,Charlie Puth,Then There's You,9650,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-13 07:55,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),26051,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-15 08:15,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-16 12:47,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-21 09:32,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-30 13:24,Charlie Puth,Attention,13272,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-04-30 13:26,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),70632,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-05-01 18:33,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-05-01 18:46,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-05-03 14:02,Charlie Puth,Attention,199988,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-05-04 05:08,Charlie Puth,Attention,9056,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-05-04 05:40,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),138214,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-05-04 05:59,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),2510,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-05-04 06:18,Charlie Puth,Light Switch,8950,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-05-06 19:56,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-05-07 13:44,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-05-07 13:56,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-05-08 12:14,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-05-08 12:23,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-05-13 19:05,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),1742,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-05-18 09:18,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),427,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-05-20 17:07,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-05-29 07:00,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-05-31 11:45,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-05-31 12:00,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-06-01 05:23,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-06-20 06:17,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),45410,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-07-02 14:52,Charlie Puth,Attention,142289,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-07-03 04:34,Charlie Puth,Attention,7561,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-07-03 11:21,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-07-06 10:49,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),640,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-07-06 10:52,Charlie Puth,Attention,2012,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-07-09 02:29,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),335,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-07-10 06:37,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-07-10 07:44,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez) - DROELOE Remix,977,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-07-10 07:44,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez) - DROELOE Remix,7928,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-07-14 06:45,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-07-14 12:42,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),3298,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-07-18 13:45,Charlie Puth,Attention,20522,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-07-18 14:10,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-07-21 13:56,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-07-25 12:09,Charlie Puth,Attention,760,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-07-30 07:06,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-08-03 12:07,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),1400,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-08-16 05:49,Charlie Puth,Attention,36266,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-09-17 15:13,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),5944,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-10-10 18:13,Charlie Puth,Attention,127864,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-11-01 10:11,Charlie Puth,Attention,208786,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-11-01 12:44,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-11-08 07:01,Charlie Puth,Attention,137167,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-11-08 07:49,Charlie Puth,Attention,12593,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'viral pop']",English
2022-01-03 18:42,Johnny Orlando,What If (I Told You I Like You),219186,6aX6KqXgEcARRHwvWxHcFW,"['canadian pop', 'pop']",English
2022-04-03 10:37,Johnny Orlando,What If (I Told You I Like You),219186,6aX6KqXgEcARRHwvWxHcFW,"['canadian pop', 'pop']",English
2022-04-04 12:38,Johnny Orlando,What If (I Told You I Like You),219186,6aX6KqXgEcARRHwvWxHcFW,"['canadian pop', 'pop']",English
2022-07-10 07:25,Johnny Orlando,What If (I Told You I Like You),219186,6aX6KqXgEcARRHwvWxHcFW,"['canadian pop', 'pop']",English
2022-01-03 18:46,Olivia O'Brien,hate u love u,175466,1QRj3hoop9Mv5VvHQkwPEp,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'rap']",English
2022-03-15 07:56,Olivia O'Brien,hate u love u,57206,1QRj3hoop9Mv5VvHQkwPEp,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'rap']",English
2022-04-01 18:06,Olivia O'Brien,hate u love u,175466,1QRj3hoop9Mv5VvHQkwPEp,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'rap']",English
2022-04-04 05:44,Olivia O'Brien,hate u love u,175466,1QRj3hoop9Mv5VvHQkwPEp,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'rap']",English
2022-07-30 07:34,Olivia O'Brien,hate u love u,123768,1QRj3hoop9Mv5VvHQkwPEp,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'rap']",English
2022-08-01 07:08,Olivia O'Brien,hate u love u,80980,1QRj3hoop9Mv5VvHQkwPEp,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'rap']",English
2022-08-12 06:21,Olivia O'Brien,hate u love u,13871,1QRj3hoop9Mv5VvHQkwPEp,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'rap']",English
2022-08-17 16:48,Olivia O'Brien,hate u love u,175466,1QRj3hoop9Mv5VvHQkwPEp,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'rap']",English
2022-09-24 07:12,Olivia O'Brien,hate u love u,60063,1QRj3hoop9Mv5VvHQkwPEp,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'rap']",English
2022-09-24 07:16,Olivia O'Brien,hate u love u,173896,1QRj3hoop9Mv5VvHQkwPEp,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'rap']",English
2022-11-08 06:59,Olivia O'Brien,hate u love u,175466,1QRj3hoop9Mv5VvHQkwPEp,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'rap']",English
2022-11-14 18:32,Olivia O'Brien,hate u love u,175466,1QRj3hoop9Mv5VvHQkwPEp,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'rap']",English
2022-11-18 20:05,Olivia O'Brien,hate u love u,175466,1QRj3hoop9Mv5VvHQkwPEp,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'rap']",English
2022-11-18 20:53,Olivia O'Brien,hate u love u,46815,1QRj3hoop9Mv5VvHQkwPEp,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'rap']",English
2022-11-20 21:22,Olivia O'Brien,hate u love u,48721,1QRj3hoop9Mv5VvHQkwPEp,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'rap']",English
2022-11-22 13:57,Olivia O'Brien,hate u love u,175466,1QRj3hoop9Mv5VvHQkwPEp,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'rap']",English
2022-12-06 13:33,Olivia O'Brien,hate u love u,175466,1QRj3hoop9Mv5VvHQkwPEp,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'rap']",English
2022-01-03 18:52,Hailee Steinfeld,Most Girls,204400,5p7f24Rk5HkUZsaS3BLG5F,"['dance pop', 'pop', 'post-teen pop']",English
2022-04-01 18:30,Hailee Steinfeld,Most Girls,204400,5p7f24Rk5HkUZsaS3BLG5F,"['dance pop', 'pop', 'post-teen pop']",English
2022-01-04 17:03,Abhijeet,Badi Mushkil Hai - Jhankar,5760,2ZRrPOjBIWoKK5rHedLijj,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",Hindi
2022-01-04 17:09,Abhijeet,Badi Mushkil Hai - Jhankar,11840,2ZRrPOjBIWoKK5rHedLijj,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",Hindi
2022-01-04 17:03,Alka Yagnik,Badi Mushkil,6766,3gBKY0y3dFFVRqicLnVZYz,"['classic bollywood', 'desi pop', 'filmi', 'hare krishna', 'modern bollywood']",Hindi
2022-01-13 16:14,Alka Yagnik,"Agar Tum Saath Ho (From ""Tamasha"")",115338,3gBKY0y3dFFVRqicLnVZYz,"['classic bollywood', 'desi pop', 'filmi', 'hare krishna', 'modern bollywood']",Hindi
2022-03-06 09:54,Alka Yagnik,"Agar Tum Saath Ho (From ""Tamasha"")",1827,3gBKY0y3dFFVRqicLnVZYz,"['classic bollywood', 'desi pop', 'filmi', 'hare krishna', 'modern bollywood']",Hindi
2022-03-06 09:55,Alka Yagnik,"Agar Tum Saath Ho (From ""Tamasha"")",15894,3gBKY0y3dFFVRqicLnVZYz,"['classic bollywood', 'desi pop', 'filmi', 'hare krishna', 'modern bollywood']",Hindi
2022-03-06 10:08,Alka Yagnik,"Agar Tum Saath Ho (From ""Tamasha"")",4870,3gBKY0y3dFFVRqicLnVZYz,"['classic bollywood', 'desi pop', 'filmi', 'hare krishna', 'modern bollywood']",Hindi
2022-04-19 15:46,Alka Yagnik,"Agar Tum Saath Ho (From ""Tamasha"")",11218,3gBKY0y3dFFVRqicLnVZYz,"['classic bollywood', 'desi pop', 'filmi', 'hare krishna', 'modern bollywood']",Hindi
2022-09-26 13:35,Alka Yagnik,"Agar Tum Saath Ho (From ""Tamasha"")",341054,3gBKY0y3dFFVRqicLnVZYz,"['classic bollywood', 'desi pop', 'filmi', 'hare krishna', 'modern bollywood']",Hindi
2022-11-05 13:24,Alka Yagnik,Agar Tum Saath Ho,16026,3gBKY0y3dFFVRqicLnVZYz,"['classic bollywood', 'desi pop', 'filmi', 'hare krishna', 'modern bollywood']",Hindi
2022-11-18 13:20,Alka Yagnik,"Agar Tum Saath Ho (From ""Tamasha"")",8782,3gBKY0y3dFFVRqicLnVZYz,"['classic bollywood', 'desi pop', 'filmi', 'hare krishna', 'modern bollywood']",Hindi
2022-01-04 17:12,Lata Mangeshkar,Lag Ja Gale Se Phir,117929,61JrslREXq98hurYL2hYoc,"['classic bollywood', 'desi pop', 'filmi', 'lata']",Hindi
2022-01-07 10:05,Lata Mangeshkar,Lag Ja Gale Se Phir,11546,61JrslREXq98hurYL2hYoc,"['classic bollywood', 'desi pop', 'filmi', 'lata']",Hindi
2022-03-07 16:52,Lata Mangeshkar,Ajib Dastan Hai Yeh,315613,61JrslREXq98hurYL2hYoc,"['classic bollywood', 'desi pop', 'filmi', 'lata']",Hindi
2022-03-07 16:53,Lata Mangeshkar,Ajib Dastan Hai Yeh,0,61JrslREXq98hurYL2hYoc,"['classic bollywood', 'desi pop', 'filmi', 'lata']",Hindi
2022-03-09 16:18,Lata Mangeshkar,Lag Ja Gale Se Phir,20498,61JrslREXq98hurYL2hYoc,"['classic bollywood', 'desi pop', 'filmi', 'lata']",Hindi
2022-03-09 16:21,Lata Mangeshkar,Lag Ja Gale Se Phir,40040,61JrslREXq98hurYL2hYoc,"['classic bollywood', 'desi pop', 'filmi', 'lata']",Hindi
2022-03-15 12:07,Lata Mangeshkar,Aap Ki Nazron Ne Samjha,237285,61JrslREXq98hurYL2hYoc,"['classic bollywood', 'desi pop', 'filmi', 'lata']",Hindi
2022-03-15 12:14,Lata Mangeshkar,Ye Dil Tum Bin Lagta Nahin,351506,61JrslREXq98hurYL2hYoc,"['classic bollywood', 'desi pop', 'filmi', 'lata']",Hindi
2022-08-13 05:01,Lata Mangeshkar,Aap Ki Nazron Ne Samjha,234893,61JrslREXq98hurYL2hYoc,"['classic bollywood', 'desi pop', 'filmi', 'lata']",Hindi
2022-09-26 06:18,Lata Mangeshkar,Lag Ja Gale Se Phir,257613,61JrslREXq98hurYL2hYoc,"['classic bollywood', 'desi pop', 'filmi', 'lata']",Hindi
2022-09-26 13:20,Lata Mangeshkar,Lag Ja Gale Se Phir,257613,61JrslREXq98hurYL2hYoc,"['classic bollywood', 'desi pop', 'filmi', 'lata']",Hindi
2022-01-07 10:10,Yasser Desai,"Dil Ko Karaar Aaya (From ""Sukoon"")",149947,6RF8hEdlUKoLPQOHmBbHiM,"['desi pop', 'filmi', 'modern bollywood']",Hindi
2022-01-13 15:30,Yasser Desai,"Dil Ko Karaar Aaya (From ""Sukoon"")",231486,6RF8hEdlUKoLPQOHmBbHiM,"['desi pop', 'filmi', 'modern bollywood']",Hindi
2022-01-28 07:38,Yasser Desai,"Dil Ko Karaar Aaya (From ""Sukoon"")",231486,6RF8hEdlUKoLPQOHmBbHiM,"['desi pop', 'filmi', 'modern bollywood']",Hindi
2022-04-19 15:47,Yasser Desai,"Dil Ko Karaar Aaya (From ""Sukoon"")",65583,6RF8hEdlUKoLPQOHmBbHiM,"['desi pop', 'filmi', 'modern bollywood']",Hindi
2022-04-28 18:48,Yasser Desai,"Dil Ko Karaar Aaya (From ""Sukoon"")",231486,6RF8hEdlUKoLPQOHmBbHiM,"['desi pop', 'filmi', 'modern bollywood']",Hindi
2022-05-27 11:50,Yasser Desai,"Dil Ko Karaar Aaya (From ""Sukoon"")",231486,6RF8hEdlUKoLPQOHmBbHiM,"['desi pop', 'filmi', 'modern bollywood']",Hindi
2022-05-27 11:54,Yasser Desai,Tenu Na Bol Pawaan,295352,6RF8hEdlUKoLPQOHmBbHiM,"['desi pop', 'filmi', 'modern bollywood']",Hindi
2022-06-12 02:22,Yasser Desai,Jogi,180064,6RF8hEdlUKoLPQOHmBbHiM,"['desi pop', 'filmi', 'modern bollywood']",Hindi
2022-06-14 02:22,Yasser Desai,Choti Choti Gal,1596,6RF8hEdlUKoLPQOHmBbHiM,"['desi pop', 'filmi', 'modern bollywood']",Hindi
2022-08-14 13:57,Yasser Desai,"Dil Ko Karaar Aaya (From ""Sukoon"")",231486,6RF8hEdlUKoLPQOHmBbHiM,"['desi pop', 'filmi', 'modern bollywood']",Hindi
2022-12-08 17:04,Yasser Desai,Tenu Na Bol Pawaan,295352,6RF8hEdlUKoLPQOHmBbHiM,"['desi pop', 'filmi', 'modern bollywood']",Hindi
2022-12-13 17:06,Yasser Desai,Jogi,0,6RF8hEdlUKoLPQOHmBbHiM,"['desi pop', 'filmi', 'modern bollywood']",Hindi
2022-01-07 10:13,Kailash Kher,Saiyyan,142282,4oVMLzAqW6qhRpZWt8fNw4,"['desi hip hop', 'desi pop', 'filmi', 'indian folk', 'modern bollywood', 'sufi']",Hindi
2022-03-29 15:15,Kailash Kher,Saiyyan,32932,4oVMLzAqW6qhRpZWt8fNw4,"['desi hip hop', 'desi pop', 'filmi', 'indian folk', 'modern bollywood', 'sufi']",Hindi
2022-03-29 15:23,Kailash Kher,Saiyyan,3650,4oVMLzAqW6qhRpZWt8fNw4,"['desi hip hop', 'desi pop', 'filmi', 'indian folk', 'modern bollywood', 'sufi']",Hindi
